User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Mr.Amir Jutt,https://yt3.ggpht.com/ytc/AGIKgqMBibl1K0KO1cHFHkBBO-YfIwJe9IbE4kzZQvl4xg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Please more videos
Talha shoaib,https://yt3.ggpht.com/nIcdsA1-JdwMjxTOqKdF0unOvg6m5jVo9_Oa0wQK481703TNTslw-TqfDSenSjaFegKIG4mHKA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Bs software engineering from university of okara or kese ache uni main ni hovw
Yasir Shah,https://yt3.ggpht.com/ytc/AGIKgqPT5pi9rbaAeXIRf66ALwjch6HOWLHqJvQTLg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,MsshAllah brothers
Aizaz Haider,https://yt3.ggpht.com/txWp1AsLXMla_DgV3y2E6kKLuHEsqPj7ZXQhmZNoqfec_FgEePBNBgFMRz4efope_o5nWgnjyQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,<3
Ali Ahmed Khan,https://yt3.ggpht.com/ytc/AGIKgqN8_OSrJMeYvlUZmKXknbm3UAr6u2RIiPlloncg6A=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Ehmad Zubair looks so much like Emran Hashmi from Hamari Adhuri kahani
Umair Saleem,https://yt3.ggpht.com/ytc/AGIKgqNfYnwZkEDWI-4RLal6SfVNoZUkaev8SIHn4g=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,V Good Sir
Talha Zahid,https://yt3.ggpht.com/ytc/AGIKgqOVS49BwD5lYkZ5rMTmpmdrQ7Hi8ung9e0Ccc67qA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir thank u sooo much 
Ahmad Waheed,https://yt3.ggpht.com/ytc/AGIKgqN2m8GmFg33DyF4GZKPVlSKpaf4g--YsTb-9Pd0=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,RAMDHAN first episode
Semester2,https://yt3.ggpht.com/ytc/AGIKgqOWhINccNxIZ9WPjyK3mZe3lzg_5VDXzob5dA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Sir, who is the author of Clean Code book ?"
Usama Sarwar,https://yt3.ggpht.com/T6qLoleasScOCidOkcEdm98zKYvqHgZlSaYBA7cSCqwAbwEtqd0wO9SA_EHhlDT2yutHLTQfiA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir I have Interest in Cyber Security And I am learning from the 2nd semester about it so suggestion you will give me either it is good to learn it from 2nd semester or start learning after 4th or 6th
